dataset,model,protocol,level,n_train_subjects,n_test_subjects,n_overlapping_subjects,overlap_fraction_of_test,seed,accuracy,balanced_accuracy,sensitivity,specificity,f1,roc_auc,mcc,accuracy_bootmean,accuracy_lo95,accuracy_hi95,roc_auc_bootmean,roc_auc_lo95,roc_auc_hi95,sensitivity_bootmean,sensitivity_lo95,sensitivity_hi95,specificity_bootmean,specificity_lo95,specificity_hi95,p1_leak_fraction,acc_same_subject_seen,acc_subject_unseen,permutation_floor_balacc,permutation_floor_auc,permutation_floor_acc
kaggle:spiral,efficientnet_b0,P1_image,subject,,,,,4.0,0.6785714285714286,0.6692307692307693,0.8,0.5384615384615384,0.7272727272727273,0.6974358974358974,0.3522819383711917,0.6758928571428572,0.4642857142857143,0.8214285714285714,0.6911096577417619,0.499933155080214,0.877051282051282,0.7913237724822477,0.5,1.0,0.5392621077752656,0.25,0.75,,,,,,
kaggle:spiral,efficientnet_b0,P2_subject,image,,,,,4.0,0.6274509803921569,0.6274509803921569,0.3137254901960784,0.9411764705882353,0.45714285714285713,0.6493656286043828,0.32736142735782137,0.623576032765058,0.4640674603174603,0.7982547514619883,0.6384062279845394,0.4606372236394558,0.8006009328046839,0.3208870099361535,0.08760964912280701,0.5241402116402117,0.9335118210117349,0.8481060606060606,1.0,,,,,,
kaggle:spiral,efficientnet_b0,P2_subject,subject,,,,,4.0,0.6071428571428571,0.6333333333333333,0.26666666666666666,1.0,0.42105263157894735,0.5333333333333333,0.38005847503304596,0.6048214285714285,0.42857142857142855,0.8214285714285714,0.5352848267512134,0.3009307953950811,0.7607652243589744,0.2648958844088488,0.06093750000000003,0.5555555555555556,1.0,1.0,1.0,,,,,,
kaggle:spiral,efficientnet_b0,leakage_probe,image,,,,,4.0,,,,,,,,,,,,,,,,,,,,0.9117647058823529,0.6021505376344086,0.3333333333333333,0.5169590643274853,0.5399610136452242,0.5098039215686274
kaggle:spiral,vgg16,P1_image,image,,,,,5.0,0.6372549019607843,0.6372549019607843,0.8627450980392157,0.4117647058823529,0.704,0.7966166858900423,0.3075623426146228,0.6366633734579286,0.520775462962963,0.7685185185185185,0.7945506066698104,0.6882667824074075,0.8884802350427351,0.853966525760226,0.7331372549019607,0.9474021592442644,0.4080188199966426,0.24067460317460315,0.5626531862745099,,,,,,
kaggle:spiral,vgg16,P1_image,subject,,,,,5.0,0.75,0.7307692307692308,1.0,0.46153846153846156,0.8108108108108109,0.8358974358974359,0.5609681940050744,0.7476785714285714,0.60625,0.8928571428571429,0.8228017464028227,0.6053401360544217,0.9680363054312634,1.0,1.0,1.0,0.4459325278050123,0.15277777777777782,0.7274242424242425,,,,,,
kaggle:spiral,vgg16,P2_subject,image,,,,,5.0,0.5588235294117647,0.5588235294117647,0.47058823529411764,0.6470588235294118,0.5161290322580645,0.6113033448673588,0.11952286093343936,0.5619873081210156,0.35714285714285715,0.7634539473684212,0.6115608850416733,0.3774537037037037,0.8021496269409156,0.469508294352868,0.2139285714285714,0.737171052631579,0.6390198951126892,0.24875000000000003,0.8893939393939395,,,,,,
kaggle:spiral,vgg16,P2_subject,subject,,,,,5.0,0.4642857142857143,0.46923076923076923,0.4,0.5384615384615384,0.4444444444444444,0.5487179487179487,-0.062017367294604234,0.4673214285714286,0.2857142857142857,0.6428571428571429,0.5548856362574848,0.327734375,0.7889583333333334,0.39787684809861923,0.17622549019607844,0.6475490196078433,0.5516297944831227,0.27765151515151515,0.8336538461538463,,,,,,
kaggle:spiral,vgg16,leakage_probe,image,,,,,5.0,,,,,,,,,,,,,,,,,,,,0.8529411764705882,0.632183908045977,0.6666666666666666,0.6196581196581197,0.6402116402116402,0.6568627450980392
kaggle:spiral,resnet50,P1_image,image,,,,,5.0,0.6470588235294118,0.6470588235294118,0.5882352941176471,0.7058823529411765,0.625,0.7331795463283353,0.2961744388795462,0.6448417587327097,0.5,0.7604166666666666,0.7325744307503084,0.5845115059912854,0.8621654040404041,0.5732763558406815,0.37249455337690635,0.7601176470588236,0.7192361461429662,0.5788070175438597,0.8666666666666667,,,,,,
