dataset,model,protocol,level,seed,accuracy,balanced_accuracy,sensitivity,specificity,f1,roc_auc,mcc,accuracy_bootmean,accuracy_lo95,accuracy_hi95,roc_auc_bootmean,roc_auc_lo95,roc_auc_hi95,sensitivity_bootmean,sensitivity_lo95,sensitivity_hi95,specificity_bootmean,specificity_lo95,specificity_hi95,p1_leak_fraction,acc_same_subject_seen,acc_subject_unseen,permutation_floor_balacc,permutation_floor_auc,permutation_floor_acc
handpd:spiral,resnet50,P1_image,image,5,0.8152173913043478,0.5330330330330331,0.9966216216216216,0.06944444444444445,0.8966565349544073,0.8409346846846847,0.20694771741791407,0.8114809782608696,0.7228260869565217,0.8831521739130435,0.845267321569302,0.7556660193171078,0.9261223862425872,0.9969311582035254,0.9891264386189258,1.0,0.07206446786099682,0.012485119047619049,0.13894927536231885,,,,,,
handpd:spiral,resnet50,P1_image,subject,5,0.8043478260869565,0.5,1.0,0.0,0.891566265060241,0.8888888888888888,0.0,0.8011413043478263,0.717391304347826,0.8804347826086957,0.8912231519478597,0.7852251764751764,0.9663299663299664,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,
handpd:spiral,resnet50,P2_subject,image,5,0.8233695652173914,0.5801426426426426,0.9797297297297297,0.18055555555555555,0.8992248062015504,0.8120307807807807,0.2873533366075614,0.8214130434782609,0.7527173913043478,0.8967391304347826,0.8104638117685876,0.7263406265244828,0.8924303552121987,0.9795829242848293,0.9619878414390407,0.9933475609756097,0.17443753473557333,0.0875,0.28848684210526315,,,,,,
handpd:spiral,resnet50,P2_subject,subject,5,0.8260869565217391,0.5555555555555556,1.0,0.1111111111111111,0.9024390243902439,0.8348348348348349,0.302254900194121,0.8258152173913044,0.7605978260869566,0.8913043478260869,0.8374218652641261,0.7348787586287586,0.9195352564102565,1.0,1.0,1.0,0.12241760879431161,0.0,0.2950980392156865,,,,,,
handpd:spiral,resnet50,leakage_probe,image,5,,,,,,,,,,,,,,,,,,,,0.9782608695652174,0.8138888888888889,0.875,0.5,0.5825356606606606,0.8043478260869565
handpd:spiral,efficientnet_b0,P1_image,image,5,0.8777173913043478,0.7400525525525525,0.9662162162162162,0.5138888888888888,0.9270664505672609,0.8975694444444444,0.5706199909624592,0.8772554347826087,0.8284646739130435,0.9239809782608696,0.900899849772682,0.8190896863553113,0.9627487789300041,0.9667422260412033,0.9420227814175104,0.9865038115038115,0.5206823146508933,0.38622835497835495,0.6719050480769231,,,,,,
handpd:spiral,efficientnet_b0,P1_image,subject,5,0.9021739130434783,0.75,1.0,0.5,0.9426751592356688,0.9294294294294295,0.6676699278312005,0.9010869565217391,0.8369565217391305,0.9565217391304348,0.9326425471577999,0.8302556203709772,0.9906029875088032,1.0,1.0,1.0,0.4987943203850989,0.24951923076923077,0.714484126984127,,,,,,
handpd:spiral,efficientnet_b0,P2_subject,image,5,0.8233695652173914,0.7378003003003003,0.8783783783783784,0.5972222222222222,0.8888888888888888,0.8614395645645645,0.45950689357528496,0.8214809782608695,0.7580842391304348,0.8779891304347827,0.8618844432291387,0.7778877439417421,0.9378187145598259,0.8759281804652815,0.8182808219178083,0.9359155405405406,0.5983427354323223,0.46856971153846155,0.7625347222222222,,,,,,
handpd:spiral,efficientnet_b0,P2_subject,subject,5,0.8260869565217391,0.7027027027027026,0.9054054054054054,0.5,0.8933333333333333,0.8753753753753754,0.42430178610265173,0.825,0.7497282608695652,0.8913043478260869,0.8764278816281893,0.7780053124698155,0.9460296831397965,0.90360938563983,0.8377874142799516,0.96127769289534,0.507023424429694,0.26625,0.7504807692307693,,,,,,
handpd:spiral,efficientnet_b0,leakage_probe,image,5,,,,,,,,,,,,,,,,,,,,0.9782608695652174,0.875,1.0,0.4951201201201201,0.6114395645645646,0.7880434782608695
